t,wp_idx,des_q1,des_q2,leader_q1,leader_q2,leader_dq1,leader_dq2,foll_q1,foll_q2,foll_dq1,foll_dq2
5.5,1,0.6,-0.4,0.5995301427654957,-0.399686761760311,0.0005898884577322169,-0.0003932589719549736,0.5995272655268128,-0.3996815876734751,0.0005930879614705897,-0.0003988934905277842
5.5200000000000005,1,0.6,-0.4,0.5995565647053307,-0.39970437638687395,0.0005080443071728419,-0.00033869620494405943,0.5995538317647516,-0.39969945674286494,0.0005108192783022728,-0.0003435894769743611
5.54,1,0.6,-0.4,0.5995810826834206,-0.39972072170560646,0.0005259361998526529,-0.0003506241333634426,0.5995784846055452,-0.39971604018142015,0.0005288298893173643,-0.0003557336064840648
5.5600000000000005,1,0.6,-0.4,0.5996042581514394,-0.3997361720176246,0.0004953996466827218,-0.0003302664312510393,0.5996017884481274,-0.3997317174481337,0.0004981445313566313,-0.00033511938070809877
5.58,1,0.6,-0.4,0.5996261510886423,-0.3997507673090987,0.0004680386494428576,-0.000312025766411185,0.599623803503415,-0.3997465289061804,0.00047065005485592143,-0.0003166485535733808
5.6000000000000005,1,0.6,-0.4,0.5996471739216768,-0.3997647825311269,0.00040425276926812914,-0.00026950184631904274,0.5996449444179773,-0.3997607534103263,0.0004065236942151426,-0.0002735268242621304
5.62,1,0.6,-0.4,0.5996670586538745,-0.3997780390192639,0.00037662171874798533,-0.0002510811459487724,0.599664941620881,-0.39977420948394204,0.0003787524644379911,-0.0002548624364103313
5.64,1,0.6,-0.4,0.5996854150589721,-0.39979027662266703,0.0004006908436101145,-0.0002671272291791052,0.5996834025789527,-0.3997866328509097,0.0004029733551001585,-0.0002711827510061531
5.66,1,0.6,-0.4,0.5997028202579187,-0.39980188008863604,0.00037183728071985694,-0.0002478915205713899,0.599700907582541,-0.399798413852827,0.00037397003986609084,-0.00025168552460191375
5.68,1,0.6,-0.4,0.5997195316864643,-0.39981302104100425,0.00032135160402108065,-0.00021423440278938582,0.599717715487397,-0.399809726621927,0.0003232070357617328,-0.00021753885643636603
5.7,1,0.6,-0.4,0.5997350390643406,-0.3998233592929259,0.00033264871998271023,-0.00022176581341428088,0.5997333130000102,-0.3998202255841657,0.00033458267098126354,-0.0002252141936094649
5.72,1,0.6,-0.4,0.5997499793141438,-0.39983331945946554,0.00028200173899130265,-0.00018800115941975705,0.5997483406670844,-0.3998303417924738,0.0002836521831164479,-0.0001909473651793489
5.74,1,0.6,-0.4,0.5997637638447112,-0.39984250914651415,0.00030091053714008387,-0.00020060702484815153,0.5997622063991846,-0.39983967659165914,0.0003026833480818322,-0.00020377521194652436
5.76,1,0.6,-0.4,0.5997768342054423,-0.39985122272033863,0.0002792291264570243,-0.00018615275103701923,0.5997753542574807,-0.39984852880969657,0.00028088518072780927,-0.00018911558412934397
5.78,1,0.6,-0.4,0.5997896007640455,-0.39985973375941103,0.00021718580622184097,-0.00014479053758839448,0.5997881970092759,-0.39985717630783246,0.0002184821744449436,-0.000147112331342035
5.8,1,0.6,-0.4,0.5998014260065722,-0.39986761725443215,0.00022820408467381925,-0.00015213605653472025,0.5998000933020686,-0.3998651871919585,0.00022957536722741784,-0.0001545947330547394
5.82,1,0.6,-0.4,0.599812589762665,-0.3998750597584974,0.00021502954977514754,-0.0001433530332615729,0.5998111082438827,-0.3998726051901752,0.00024036684017146592,-0.00016187498558676433
5.84,1,0.6,-0.4,0.5998229229042092,-0.39988194851952985,0.00022549538760008314,-0.0001503302584686221,0.5998215522457561,-0.39987963925477665,0.00022312380716601327,-0.0001502749960719963
5.86,1,0.6,-0.4,0.5998328810842523,-0.399888587306228,0.00019142109218196757,-0.00012761406154004722,0.599831580355706,-0.39988639376341745,0.00019283516717197996,-0.00012988577953866078
5.88,1,0.6,-0.4,0.5998422763622161,-0.3998948508248733,0.0001809773607672968,-0.00012065157391636869,0.599841042524442,-0.3998927676026252,0.00018226494537242066,-0.00012277620904692713
5.9,1,0.6,-0.4,0.5998509726907874,-0.3999006483772568,0.00018977578412913976,-0.00012651718947579924,0.5998498011029642,-0.3998986679794489,0.00019113439261004422,-0.00012876138230329473
5.92,1,0.6,-0.4,0.5998592179886004,-0.39990614524246804,0.00017615063694868816,-0.00011743375802781425,0.5998581057403157,-0.3999042629996917,0.00017741862560681498,-0.00011953128862286604
5.94,1,0.6,-0.4,0.5998668397004095,-0.39991122638367654,0.00018500412146601336,-0.00012333608101896404,0.5998657825997796,-0.39990943548983454,0.0001863430209791267,-0.0001255540133469034
5.96,1,0.6,-0.4,0.5998742115190274,-0.3999161409294242,0.00015690675133770565,-0.00010460450093605252,0.5998732080379631,-0.3999144389735567,0.00015804828272888982,-0.00010649805160908334
5.98,1,0.6,-0.4,0.5998813040457907,-0.399920869280602,0.0001339074896577544,-8.927165981900513e-05,0.5998802175421097,-0.39991916257063964,0.00014987431975437698,-0.00010099831393961013
6.0,2,-0.4,0.6,0.5998878481817509,-0.39992523203791097,0.00014285517871905073,-9.523678585091587e-05,0.5998868396967324,-0.39992362549940447,0.00014157088071636847,-9.541044687210072e-05
6.0200000000000005,2,-0.4,0.6,0.5449297950913519,-0.3449651105904688,-1.222220235214911,1.222264422549784,0.5449838865983178,-0.3450346753993918,-1.2209948149861283,1.2206816461138177
6.04,2,-0.4,0.6,0.49394363556907567,-0.29397704577589606,-1.260727099657877,1.2607742453026456,0.49510180114126257,-0.2951644844076394,-1.3768611327355795,1.3765339026179075
6.0600000000000005,2,-0.4,0.6,0.4436549382025979,-0.24368646891704726,-0.9645202160257781,0.9645562636367376,0.44478274837757237,-0.24485660407760573,-0.9630649162773107,0.9628514653381433
6.08,2,-0.4,0.6,0.3961083952750526,-0.19613814898588994,-0.9006134076262118,0.9006470671801398,0.39722078861641863,-0.19730437674180387,-0.9009647544442204,0.9007809431467961
6.1000000000000005,2,-0.4,0.6,0.3522157106639529,-0.15224382393023694,-0.95810563074454,0.9581414389803233,0.35331080045882723,-0.1534026052730982,-0.9584834128954338,0.9583043605739208
6.12,2,-0.4,0.6,0.31148661358893437,-0.11151320464638244,-0.9879042501754621,0.9879411720840781,0.31256328345172185,-0.11266202106989721,-0.9883534342344246,0.9881859656322293
6.140000000000001,2,-0.4,0.6,0.27293693361209836,-0.0729620839141517,-0.9315380901277085,0.9315729054168096,0.27399395800539894,-0.07409861253688017,-0.9320151604149672,0.9318728648947686
6.16,2,-0.4,0.6,0.23508330756832602,-0.03510704312923148,-0.7263278220749397,0.7263549678713449,0.23611885760490378,-0.036228685322976545,-0.7267407753217598,0.7266417779802697
6.18,2,-0.4,0.6,0.1992913377939548,0.0006862643340909682,-0.6779528691300035,0.6779782069517476,0.20030444946216225,-0.00041854637299844984,-0.6783793073767362,0.6782988573764034
6.2,2,-0.4,0.6,0.16560086170524976,0.03437799957052891,-0.6491151901331162,0.649139450175789,0.16659083062452001,0.0332916435257341,-0.6495617754065943,0.6494959121750313
6.22,2,-0.4,0.6,0.13380311666798256,0.06617693301662389,-0.6124845452938266,0.6125074363012377,0.13476934475453783,0.06511044659402448,-0.6129425106058042,0.6128910307693327
6.24,2,-0.4,0.6,0.10492144427937473,0.09505968482878739,-0.7034312806149717,0.7034575706477736,0.10586439095722351,0.09401346445049684,-0.7039998591678661,0.7039531586231373
6.26,2,-0.4,0.6,0.07651831559888955,0.12346387504770939,-0.5449147998280807,0.544935165482879,0.07743673166861617,0.12243969651180192,-0.5453861080071036,0.5453589271341861
6.28,2,-0.4,0.6,0.05017144118000882,0.14981173415460733,-0.5652069742454428,0.5652280982907082,0.051065532356910574,0.14881002963427098,-0.5657300134426156,0.5657117838751586
6.3,2,-0.4,0.6,0.025266916250316778,0.17471718986593163,-0.5323588076572681,0.5323787040356204,0.02613655312256126,0.17373861596339812,-0.5328827575833093,0.5328747129952378
6.32,2,-0.4,0.6,0.0009388104612738906,0.1990462048935068,-0.4138678477847105,0.4138833156879569,0.002197424043292908,0.1976777784737826,-0.46033233500100046,0.4603331330740457
6.34,2,-0.4,0.6,-0.021595481045526475,0.22158133859681362,-0.4348678746000745,0.43488412735357973,-0.02001818870092947,0.2198938074897988,-0.4765482132516765,0.47655744039148523
6.36,2,-0.4,0.6,-0.04245947605300397,0.24244611337511707,-0.45529145181030295,0.45530846787162726,-0.04101858418387881,0.2408949551326677,-0.4489062678138388,0.4489226442390984
6.38,2,-0.4,0.6,-0.06262161824662162,0.262609009108504,-0.3803526008886199,0.38036681618695345,-0.061239705847966175,0.2611171469483661,-0.3817241699457338,0.38174461939030047
6.4,2,-0.4,0.6,-0.08122245960706391,0.28121054565664155,-0.4060521993512472,0.4060673751436634,-0.0798980533526841,0.2797768080554396,-0.4073036291253974,0.40733243309406786
6.42,2,-0.4,0.6,-0.09848283633738449,0.29847156747612363,-0.4186579848113638,0.4186736317300948,-0.0972127664607206,0.2970930336613256,-0.4199770972788333,0.4200140764748612
6.44,2,-0.4,0.6,-0.11549466140009164,0.3154840283386033,-0.3197650333349371,0.31977698423167844,-0.1142791269448849,0.3141611703998153,-0.32079088720643983,0.3208245007671915
6.46,2,-0.4,0.6,-0.13148847110277512,0.3314784357937408,-0.3081898053009243,0.3082013235842597,-0.13032517298179513,0.3302091672939131,-0.3091966907219035,0.3092343775993908
6.48,2,-0.4,0.6,-0.14633489760766,0.346325417168773,-0.3184503175091888,0.31846221926721385,-0.1452209744044061,0.3451070376414464,-0.3195100780772837,0.3195546558132075
6.5,2,-0.4,0.6,-0.16063820724689204,0.36062926137968776,-0.2699798627892473,0.26998995301335577,-0.15957269467679827,0.35946099633283174,-0.2708942359962358,0.2709366633715516
6.5200000000000005,2,-0.4,0.6,-0.1740943469969577,0.3740859040392986,-0.25927384839816464,0.25928353849526264,-0.17307518845948439,0.3729658320118767,-0.26016727771951864,0.26021248206939074
6.54,2,-0.4,0.6,-0.18679463044895608,0.38678666215146035,-0.24463120486882223,0.24464034771145562,-0.18581998261951846,0.38571305792554045,-0.24548883361307103,0.24553575213615114
6.5600000000000005,2,-0.4,0.6,-0.19858306930366149,0.3985755415870466,-0.25286063772868195,0.2528700881370792,-0.19765044026405745,0.39754597762601784,-0.2537624810607917,0.2538154505880667
6.58,2,-0.4,0.6,-0.20972591222979797,0.4097188009655551,-0.23819024339496142,0.23819914551195065,-0.2088336564550742,0.40873171188819113,-0.2390538103914813,0.23910779553165723
6.6000000000000005,2,-0.4,0.6,-0.22021993739041934,0.4202132183296284,-0.22860972152215875,0.22861826557654633,-0.21936632399406292,0.4192669313187691,-0.2294518068274803,0.2295074779476944
6.62,2,-0.4,0.6,-0.23016661004141237,0.4301602627273166,-0.21251078733524664,0.21251872970799873,-0.2293502055633716,0.4292534010787046,-0.21330625479979096,0.21336169659193144
6.640000000000001,2,-0.4,0.6,-0.2395619801179253,0.43955598394613926,-0.20086256540932818,0.20087007244134192,-0.23878127585576145,0.43868707722032085,-0.20162625358659167,0.2016820968102278
6.66,2,-0.4,0.6,-0.24858397109295416,0.44857831210880067,-0.1734858368411285,0.17349232069573037,-0.24783808156874743,0.44774654039669864,-0.17415549864645585,0.1742066582516857
6.68,2,-0.4,0.6,-0.2569324800898791,0.4569271331226465,-0.18219055170523873,0.18219736088922128,-0.25621930668472304,0.45613037015239233,-0.18290472368304408,0.18296162442479408
6.7,2,-0.4,0.6,-0.26497808251639426,0.4649730362452466,-0.15465650243671836,0.15466228256364997,-0.2642969105553984,0.4642106215791148,-0.1552718351341656,0.15532278165750774
6.72,2,-0.4,0.6,-0.27244356695866495,0.47243879970227726,-0.16014387284044868,0.16014985805190673,-0.2717925352778839,0.4717088327748713,-0.1607907636435642,0.1608463469139019
6.74,2,-0.4,0.6,-0.27950028147391226,0.479495777954918,-0.15084454068727102,0.15085017834550055,-0.2788781552113321,0.47879701840454136,-0.15146276921824114,0.151517714096974
6.76,2,-0.4,0.6,-0.2862763998238733,0.4862721495552685,-0.13029975560383034,0.1303046254216767,-0.2856824303171116,0.48560387372860064,-0.13084134067126876,0.13089100040688
6.78,2,-0.4,0.6,-0.29254669043781856,0.4925426745148045,-0.13683732811995783,0.1368424422726104,-0.2919791517007459,0.4919030920314195,-0.13741428338340797,0.13746881854307616
6.8,2,-0.4,0.6,-0.2984918051281844,0.49848801139763743,-0.12700993767533147,0.12701468453923792,-0.29804776580671716,0.49797421566407285,-0.11665400590672018,0.11670228573931427
6.82,2,-0.4,0.6,-0.3040901912672973,0.5040866067705885,-0.121960658163144,0.12196521631523566,-0.30377368335167354,0.503702600317562,-0.1102961072366124,0.11034366519345741
6.84,2,-0.4,0.6,-0.30939658347200477,0.509393197296155,-0.11337109890502918,0.11337533603109605,-0.30897483471169696,0.5089060824599567,-0.12667744269530884,0.12673429118629653
6.86,2,-0.4,0.6,-0.3145053054876409,0.5145021102449229,-0.09644129087759565,0.09644489526952048,-0.31410550184482033,0.514039134237122,-0.09642542164737503,0.09647030657121565
6.88,2,-0.4,0.6,-0.3193115399479459,0.519308524333195,-0.09260667906737136,0.09261014014450161,-0.318929321941009,0.518865280539016,-0.09295203167456904,0.09299688473463465
6.9,2,-0.4,0.6,-0.3238477978746242,0.5238449517977417,-0.08737681180874306,0.08738007742488607,-0.32348249937032775,0.5234207325183861,-0.0877027140490956,0.08774655406401892
6.92,2,-0.4,0.6,-0.32812902685516204,0.5281263407847006,-0.08246489249996723,0.08246797453814197,-0.32777995244357705,0.527720406824599,-0.08277749262616557,0.08282030432250537
6.94,2,-0.4,0.6,-0.33216956787826096,0.5321670328187535,-0.07782876277423764,0.07783167154178144,-0.33176910116553016,0.5317116862918587,-0.08556694503832929,0.08561270270990565
6.96,2,-0.4,0.6,-0.3359924143796809,0.5359900221950165,-0.07240192745445322,0.07240463339965272,-0.3356125510710533,0.5355572545437124,-0.07254656635940007,0.07258659802817244
6.98,2,-0.4,0.6,-0.33959074013305557,0.5395884824320016,-0.06932915211565599,0.06933174321896778,-0.33922857449199,0.5391753339493028,-0.06967386845396205,0.06971350483814787
7.0,2,-0.4,0.6,-0.3429308615619488,0.5429287286943854,-0.07164461954150758,0.0716472971829359,-0.34258535190699074,0.5425340778653815,-0.07200192368338279,0.07204414947282858
7.0200000000000005,2,-0.4,0.6,-0.3460880560188561,0.5460860411480756,-0.06748844337349648,0.06749096568211135,-0.34575847535689574,0.5457091141784831,-0.06782910118168803,0.06787003564380091
7.04,2,-0.4,0.6,-0.34907053236702007,0.5490686289631129,-0.06376093317616198,0.06376331617293593,-0.34875617521352537,0.5487086721594415,-0.0640865347193469,0.06412630094872716
7.0600000000000005,2,-0.4,0.6,-0.3519422261710001,0.5519404300935808,-0.05421006644461579,0.05421209248771386,-0.3516426966394387,0.5515970319429255,-0.05449009461775372,0.054524833274239015
7.08,2,-0.4,0.6,-0.3545918226984372,0.5545901256468523,-0.05783948314708652,0.05784164483573255,-0.3543061339536163,0.5542622118816137,-0.05814168426919378,0.05817974328069858
7.1000000000000005,2,-0.4,0.6,-0.3570504720574181,0.5570488668952165,-0.05963563707225141,0.05963786589020392,-0.3567777705820137,0.5567355073462633,-0.05995079269485576,0.05999107020862217
7.12,2,-0.4,0.6,-0.359466466417341,0.5594649515503327,-0.046354429142015596,0.046356161588787775,-0.35920666689597475,0.5591660743662653,-0.04660203072649078,0.046634102678579065
7.140000000000001,2,-0.4,0.6,-0.3617075813683428,0.561706150260593,-0.04807746180896255,0.04807925865224674,-0.3614598841658702,0.5614208803884584,-0.04833718988017162,0.04837130256234963
7.16,2,-0.4,0.6,-0.36386091646414215,0.5638595658349691,-0.04140454361666354,0.04140609106660849,-0.36362497497614554,0.5635875347117405,-0.041630632091079464,0.04166070953068525
7.18,2,-0.4,0.6,-0.3658976585857425,0.5658963840776049,-0.03857646488967441,0.038577906643183904,-0.36563416888334455,0.5655982141965544,-0.04309939869588684,0.04313129272016514
7.2,2,-0.4,0.6,-0.3677778586033233,0.5677766543656254,-0.041041745706465474,0.041043279597175714,-0.3675334584905461,0.567498940372364,-0.04059937625755845,0.040630111285667944
7.22,2,-0.4,0.6,-0.36956062897841757,0.5695594913698281,-0.03808634943334643,0.03808777286926546,-0.369327746734617,0.5692946162615574,-0.03835931864623062,0.03838900973778292
7.24,2,-0.4,0.6,-0.3712394229819622,0.571238348116474,-0.03657247734378993,0.036573844200275485,-0.37101769151610936,0.5709858967947189,-0.03681499651625561,0.036844108090716685
7.26,2,-0.4,0.6,-0.37285680717572584,0.5728557927582103,-0.03109108132479747,0.031092243319955137,-0.37264591045091355,0.5726154302717008,-0.03129940200340802,0.03132468235860633
7.28,2,-0.4,0.6,-0.3744092279164019,0.5744082715189175,-0.02645463730817206,0.026455626021174614,-0.37420882421231666,0.5741796328780775,-0.02663347631451113,0.02665544769334599
7.3,2,-0.4,0.6,-0.3758475322053007,0.5758466295628664,-0.027755786739329064,0.0277568240813882,-0.375656938250669,0.5756289665659274,-0.027945119226459973,0.02796866365668793
7.32,2,-0.4,0.6,-0.37720537462818643,0.5772045227336251,-0.026153953440129347,0.026154930915358934,-0.3770241232477874,0.5769973266538314,-0.026333933512390266,0.026356575813487132
7.34,2,-0.4,0.6,-0.3784868740794228,0.5784860700794966,-0.024684209862710582,0.024685132407853277,-0.378336887066286,0.5783112414675278,-0.022370004111076418,0.02238962448967967
7.36,2,-0.4,0.6,-0.3796993295470721,0.5796985708613352,-0.0229630228569985,0.022963881074631876,-0.37955321990934493,0.5795286621452165,-0.023472309857587338,0.02349330928303149
7.38,2,-0.4,0.6,-0.38082168942874134,0.5808209726899684,-0.024086960150520614,0.024087860374061007,-0.3806584044853758,0.5806348541465967,-0.026915951978504986,0.02694050421774942
7.4,2,-0.4,0.6,-0.3818794263651859,0.5818787491581633,-0.023040958956780808,0.023041820087107465,-0.3817281107225971,0.5817055532051065,-0.022765668159909744,0.02278681386901482
7.42,2,-0.4,0.6,-0.3828819810683088,0.5828813413306593,-0.0214196431722026,0.021420443707605222,-0.38273789671657477,0.5827162935692134,-0.021590929170661948,0.021611349308741964
7.44,2,-0.4,0.6,-0.3838445855883327,0.5838439818269603,-0.01851033513321559,0.01851102693638361,-0.38370763181849393,0.5836869616987256,-0.01864722931434539,0.01866517693056806
7.46,2,-0.4,0.6,-0.3847353342583389,0.5847347637877088,-0.019438915767864613,0.019439642275717775,-0.3846050305239573,0.5845852393203583,-0.01958406627154373,0.01960325330662334
7.48,2,-0.4,0.6,-0.3855961274402786,0.585595589140836,-0.01623856755029294,0.016239174448606675,-0.38547230075046196,0.5854533735763694,-0.016360792275700642,0.016377102799303406
7.5,2,-0.4,0.6,-0.3864058651519392,0.586405357115541,-0.015602220328996035,0.015602803444511953,-0.3862724597993001,0.586254343681416,-0.017467312207219164,0.017485022867976305
7.5200000000000005,2,-0.4,0.6,-0.3871701194632502,0.5871696399900033,-0.014720964917931706,0.014721515097487953,-0.38704579708084846,0.5870284778642605,-0.014588628807166555,0.014603671652989758
7.54,2,-0.4,0.6,-0.38789140728919136,0.5878909547732699,-0.013893422532922153,0.013893941783962499,-0.38777330867621734,0.5877567517662075,-0.014017884893102843,0.014032577517410466
7.5600000000000005,2,-0.4,0.6,-0.3885721447747739,0.5885717177006529,-0.01311234212742594,0.013112832186443477,-0.3884467696788193,0.588430930047353,-0.014696561852615905,0.014712219369835161
7.58,2,-0.4,0.6,-0.3892022364513463,0.589201832926194,-0.01375019388050356,0.013750707778517932,-0.38908533866519923,0.5890701899003915,-0.013642274382606526,0.013657043163448734
7.6000000000000005,2,-0.4,0.6,-0.3897996487917643,0.5897992675942261,-0.012762978953720586,0.012763455955661515,-0.3896885437119962,0.5896740577824255,-0.012895907277305524,0.012910086463562787
7.62,2,-0.4,0.6,-0.3903639432723068,0.5903635831646386,-0.012064011837220008,0.01206446271603323,-0.3902584144362146,0.5902445643711669,-0.012182967089199016,0.012196568894026663
7.640000000000001,2,-0.4,0.6,-0.39088381525774896,0.5908834745797091,-0.012863852410090804,0.01286433318203073,-0.3907834524590925,0.5907701971542064,-0.012991703303544589,0.013006424759076762
7.66,2,-0.4,0.6,-0.3914054983946076,0.5914051772138846,-0.008852215496127223,0.008852546337594483,-0.39131034983529467,0.5912977000978232,-0.008940704971359088,0.00895098387586174
7.68,2,-0.4,0.6,-0.39187921746917653,0.5918789139931667,-0.01035788306252143,0.01035827017663879,-0.39178883287355437,0.5917767414618105,-0.010462057952067047,0.01047426885117507
7.7,2,-0.4,0.6,-0.39232852411526725,0.5923282374315829,-0.009598254666752088,0.009598613390596325,-0.39224268443468857,0.5922311302364757,-0.009695367609176147,0.009706850361362498
7.72,2,-0.4,0.6,-0.3927529183241849,0.5927526475017512,-0.009073113506397001,0.009073452603668208,-0.39267139675198537,0.5926603572747312,-0.009165451041607025,0.009176461270931913
7.74,2,-0.4,0.6,-0.3931604470764134,0.5931601914849022,-0.007836458927080073,0.007836751805749845,-0.39308309627548055,0.5930725580888697,-0.007916668767147039,0.007926310849452
7.76,2,-0.4,0.6,-0.393538612828347,0.5935383713703487,-0.008112035544009886,0.00811233872206199,-0.39346515505298885,0.5934550886279815,-0.008195562446396873,0.00820568729896251
7.78,2,-0.4,0.6,-0.39390196228133584,0.5939017344031076,-0.0069865279039892725,0.006986789017434644,-0.39383226662289894,0.593822659733362,-0.007058874562844802,0.0070677129444131626
7.8,2,-0.4,0.6,-0.39424478873469293,0.5942445736692102,-0.006603694071542741,0.006603940877009634,-0.39417866340287744,0.5941694960853139,-0.00667247478958909,0.006680944158745414
7.82,2,-0.4,0.6,-0.3945630028921317,0.5945627997195375,-0.006825649667043038,0.00682590476784653,-0.39450021071610997,0.5944914569548423,-0.006897160233759363,0.00690603525251228
7.84,2,-0.4,0.6,-0.3948695766237271,0.5948693849089733,-0.0057866820058512635,0.005786898276408589,-0.39480416622033043,0.5947958085291731,-0.006497390630026931,0.006505861346300504
7.86,2,-0.4,0.6,-0.39515799230168125,0.5951578113661309,-0.005557213626199986,0.005557421320614694,-0.3950968427856529,0.5950888714240673,-0.005525000774746987,0.005532297258534005
7.88,2,-0.4,0.6,-0.3954308827643779,0.5954307120277934,-0.005168296968012635,0.005168490127101744,-0.39537287750352224,0.5953652752719546,-0.005231075675515461,0.005238074063375217
7.9,2,-0.4,0.6,-0.3956877456293371,0.5956875844927046,-0.004948992535653439,0.004949177498514451,-0.3956327406125812,0.5956254903787206,-0.005006755838864285,0.005013539285440627
7.92,2,-0.4,0.6,-0.3959255083085177,0.5959253560579897,-0.005188560933501251,0.0051887548499297,-0.39587329443914265,0.5958663741837531,-0.005249477254387403,0.005256679889915267
7.94,2,-0.4,0.6,-0.3961502384963477,0.5961500946448495,-0.004893935731731967,0.004894118636878664,-0.39610067609558997,0.596094071580133,-0.004951682621722682,0.0049585602155773345
7.96,2,-0.4,0.6,-0.3963632334326016,0.5963630975415413,-0.004550694326066456,0.004550864402958529,-0.39631619662488177,0.596309895000486,-0.004604665068518041,0.004611139531005254
7.98,2,-0.4,0.6,-0.39656442337467224,0.5965642950028515,-0.004301215538511171,0.00430137629140577,-0.3965197841474675,0.596513772086885,-0.0043524830065196736,0.00435867641429849
8.0,2,-0.4,0.6,-0.39675761786315344,0.5967574967117512,-0.0037149790801580514,0.0037151179231341702,-0.3967152924602615,0.5967095617886065,-0.003759476471117288,0.003764888620176196
8.02,2,-0.4,0.6,-0.39693990183139877,0.5969397874926466,-0.003511241533766184,0.0035113727622714114,-0.3968997706097163,0.5968943086243185,-0.003553510800712434,0.0035586874900848803
8.040000000000001,2,-0.4,0.6,-0.39710862487510656,0.5971085168421802,-0.0036819619315317485,0.003682099540543368,-0.39707388865843296,0.597068683262949,-0.003353858162592734,0.0033588016509633056
8.06,2,-0.4,0.6,-0.39727167303485106,0.5972715710956581,-0.0030758502947202037,0.0030759652509971397,-0.3972382277093468,0.5972332673172638,-0.003165496668653685,0.003170216920204208
8.08,2,-0.4,0.6,-0.3974250504840038,0.5974249542771124,-0.0029553134144337315,0.0029554238657828608,-0.3973933369913484,0.5973886105079127,-0.0029877129594403544,0.0029922194477063208
8.1,2,-0.4,0.6,-0.39756742346911034,0.5975673325832414,-0.003053852764100872,0.0030539668982464685,-0.39753731855724467,0.5975328116676966,-0.0030883939552128654,0.003093106138071164
8.120000000000001,2,-0.4,0.6,-0.39770199913013965,0.597701913273877,-0.0028767003660330028,0.002876807879313076,-0.3976734229341083,0.5976691259214648,-0.0029093839923540962,0.0029138722564777814
8.14,2,-0.4,0.6,-0.3978264096047104,0.5978263283981422,-0.0030197942172236324,0.003019907078439882,-0.3977992540338382,0.5977951531799683,-0.0030542839396843786,0.00305904731857512
8.16,2,-0.4,0.6,-0.39795078981348836,0.597950713255483,-0.0021112914309759107,0.0021113703379831983,-0.3979250617806181,0.5979211591349111,-0.0021355258109163515,0.0021388910578819115
8.18,2,-0.4,0.6,-0.3980659627068271,0.5980658904532719,-0.0022226826606789995,0.0022227657307938298,-0.3980396037799137,0.5980358835924808,-0.0024660936401813558,0.002470023362361698
8.2,2,-0.4,0.6,-0.398174693551108,0.5981746253612387,-0.002094307020523006,0.002094385292754228,-0.3981479506504321,0.5981444048781018,-0.002315748782605863,0.0023194781659908043
8.22,2,-0.4,0.6,-0.3982773111268407,0.5982772467721811,-0.0019766171634922848,0.0019766910371886437,-0.3982519932604788,0.5982486167366607,-0.002000669057939485,0.002003924258162579
8.24,2,-0.4,0.6,-0.39837051803235346,0.5983704571611907,-0.0022701124265900353,0.002270197269319707,-0.39834647414065627,0.5983432529272205,-0.0023012690084318957,0.002305053350648373
8.26,2,-0.4,0.6,-0.3984624565721785,0.5984623991371086,-0.0017278826236986787,0.001727947201245486,-0.39843967564614813,0.5984366091775057,-0.0017516196018863683,0.0017545290849237255
8.28,2,-0.4,0.6,-0.398548891395286,0.5985488371906141,-0.0016655438566381625,0.001665606104333528,-0.3985273030798174,0.5985243836158913,-0.0016885265374569497,0.001691359740629686
8.3,2,-0.4,0.6,-0.3986304718829552,0.598630420727256,-0.0015713910650316121,0.0015714497938881383,-0.39861001414221,0.5986072348541803,-0.0015931697749274774,0.0015958703274002867
8.32,2,-0.4,0.6,-0.39870619510837624,0.5987061467827416,-0.0016242544012817191,0.0016243151058364796,-0.39868679134498214,0.5986841434894276,-0.0016468656369760812,0.001649685871474918
8.34,2,-0.4,0.6,-0.3987775519257571,0.5987775062669976,-0.001554398030251626,0.001554456124010603,-0.3987591456257161,0.5987566228540377,-0.0015761280989067166,0.0015788533978838837
8.36,2,-0.4,0.6,-0.3988464866679,0.5988464435854934,-0.001300508236558793,0.0013005568414649477,-0.3988290480590799,0.5988266473046878,-0.0013187675219862027,0.001321070348285186
8.38,2,-0.4,0.6,-0.39891133335150275,0.5989112926926625,-0.0012494802812228825,0.0012495269790278596,-0.3988937200506027,0.5988914332963131,-0.001388092439068304,0.0013905401191999234
8.4,2,-0.4,0.6,-0.3989726894607862,0.598972651095056,-0.0011620285850153164,0.0011620720144301933,-0.3989560369616603,0.5989538611061972,-0.0011762307861295342,0.0011783247568973448
8.42,2,-0.4,0.6,-0.399030441957048,0.5990304057497474,-0.0011127208832460546,0.001112762469826653,-0.3990146662406883,0.5990125957328825,-0.0011296746509019719,0.0011317048447552075
8.44,2,-0.4,0.6,-0.39908405032058214,0.599084016116829,-0.0011498835815634692,0.0011499265570551476,-0.3990690921782796,0.5990671203953095,-0.001167420919611497,0.0011695392602210086
8.46,2,-0.4,0.6,-0.3991356975981524,0.5991356653246536,-0.0009748599184630754,0.0009748963526441945,-0.3991215301883963,0.5991196544078724,-0.000989787534411474,0.0009916002532107948
8.48,2,-0.4,0.6,-0.39918334965917196,0.5991833191666108,-0.001040224530075946,0.001040263407193584,-0.39917086531754653,0.5991690807094204,-0.0009505937562740759,0.000952350764486451
