t,wp_idx,des_q1,des_q2,leader_q1,leader_q2,leader_dq1,leader_dq2,foll_q1,foll_q2,foll_dq1,foll_dq2
13.52,2,-0.4,0.6,-0.3999351411884514,0.5999351412039379,-0.00010132744263591925,0.00010132746330944464,-0.39993469344821847,0.5999345340211625,-9.185539227406139e-05,9.205604953119173e-05
13.540000000000001,2,-0.4,0.6,-0.3999386589312671,0.5999386589474714,-8.452178909381346e-05,8.452180633002071e-05,-0.3999382149174567,0.599938063230872,-8.690561592963105e-05,8.709666981228381e-05
13.56,2,-0.4,0.6,-0.3999418878671009,0.5999418878839642,-9.08281838345312e-05,9.082820236909483e-05,-0.3999414642825754,0.5999413197835431,-9.13549071159354e-05,9.155701354014723e-05
13.58,2,-0.4,0.6,-0.399945026070865,0.5999450260883686,-7.724306362709606e-05,7.724307938510033e-05,-0.3999446221585256,0.5999444846874771,-7.772824045333519e-05,7.790125532512737e-05
13.6,2,-0.4,0.6,-0.3999480592652908,0.5999480592834134,-6.59093266330759e-05,6.590934008092464e-05,-0.39994767454969976,0.5999475439143954,-6.632653316322908e-05,6.647509069790392e-05
13.620000000000001,2,-0.4,0.6,-0.3999507275151519,0.5999507275338191,-8.422694663366703e-05,8.422696381164829e-05,-0.3999504250713704,0.5999503006349097,-7.751772003625028e-05,7.769244543293086e-05
13.64,2,-0.4,0.6,-0.3999534022004994,0.5999534022197123,-6.395497499188732e-05,6.395498804440125e-05,-0.3999531111914683,0.5999529928449165,-6.453389587509836e-05,6.468024972132447e-05
13.66,2,-0.4,0.6,-0.3999559730127027,0.5999559730324402,-5.589234901348921e-05,5.5892360399906194e-05,-0.3999556954803856,0.599955583029187,-5.6180471117172476e-05,5.6308648863120925e-05
13.68,2,-0.4,0.6,-0.39995823473479714,0.5999582347549962,-7.13929454382806e-05,7.139295999417095e-05,-0.3999580243802867,0.5999579172749497,-6.563464496213336e-05,6.57853259514729e-05
13.700000000000001,2,-0.4,0.6,-0.3999605506908655,0.5999605507115371,-4.878967298828363e-05,4.8789682941308143e-05,-0.39996034792383284,0.5999602461834034,-4.917739238353199e-05,4.929097261062443e-05
13.72,2,-0.4,0.6,-0.3999627329061297,0.5999627329272464,-4.667497949025368e-05,4.6674989009773404e-05,-0.3999625391913293,0.5999624425417542,-4.686154802837142e-05,4.697044447379839e-05
13.74,2,-0.4,0.6,-0.39996474349426875,0.5999647435157957,-4.9750129447695066e-05,4.9750139599596954e-05,-0.3999645581859274,0.5999644662558459,-4.9958334689364885e-05,5.007512928319191e-05
13.76,2,-0.4,0.6,-0.399966695529107,0.5999666955510323,-4.151946087819613e-05,4.151946933089734e-05,-0.399966518496087,0.5999664311754582,-4.169557836526151e-05,4.1793646660140404e-05
13.780000000000001,2,-0.4,0.6,-0.3999684547590702,0.5999684547813545,-4.8634799885980025e-05,4.863480980388246e-05,-0.3999683229898713,0.5999682399381537,-4.465495210064906e-05,4.476060583864794e-05
13.8,2,-0.4,0.6,-0.3999701162282069,0.5999701162508302,-4.660285095467627e-05,4.660286046137552e-05,-0.3999699889464958,0.5999699098590577,-4.6835313875529146e-05,4.694677802645486e-05
13.82,2,-0.4,0.6,-0.3999716980589015,0.5999716980818475,-4.3273841009073936e-05,4.327384983809912e-05,-0.39997157593713106,0.5999715006474263,-4.341103768501758e-05,4.351495234670988e-05
13.84,2,-0.4,0.6,-0.3999732262754345,0.5999732262986923,-3.763695370735502e-05,3.763696138131545e-05,-0.39997307143395916,0.5999729997434942,-4.1956937050729656e-05,4.2057930199040916e-05
13.86,2,-0.4,0.6,-0.3999746357567965,0.5999746357803418,-3.9628698732168365e-05,3.9628706816646764e-05,-0.39997449539804686,0.5999744271538355,-3.8954865648043596e-05,3.9049170668090105e-05
13.88,2,-0.4,0.6,-0.3999760460022602,0.5999760460260933,-2.9213015332265127e-05,2.9213021290136476e-05,-0.399975911666808,0.5999758468694842,-2.938351714468993e-05,2.945505744075816e-05
13.9,2,-0.4,0.6,-0.39997737094636104,0.5999773709704644,-2.8354560858198825e-05,2.835456664922187e-05,-0.3999772427045344,0.599977181165815,-2.8483593320418124e-05,2.8553340983464293e-05
13.92,2,-0.4,0.6,-0.3999785663230725,0.5999785663474198,-3.303976947980139e-05,3.303977622545751e-05,-0.399978443639141,0.5999783850575848,-3.3193525654028055e-05,3.327528010135805e-05
13.94,2,-0.4,0.6,-0.39997972371924767,0.599979723743831,-2.849832431515119e-05,2.8498330127885163e-05,-0.39997963225214417,0.599979576613612,-2.57692489212015e-05,2.5833062646987703e-05
13.96,2,-0.4,0.6,-0.3999807958995417,0.5999807959243438,-2.9483628858880187e-05,2.9483634865698494e-05,-0.3999807028866158,0.5999806499141963,-3.017485081058431e-05,3.025000200607142e-05
13.98,2,-0.4,0.6,-0.39998185984623563,0.5999818598712549,-2.2539935793397872e-05,2.2539940378707435e-05,-0.3999817710703703,0.5999817207723412,-2.2607877667495113e-05,2.266449564873596e-05
14.0,2,-0.4,0.6,-0.39998281803042557,0.5999828180556404,-2.6493135705754622e-05,2.6493141101369133e-05,-0.399982732963358,0.5999826850873184,-2.6596632289013072e-05,2.666361616163182e-05
14.02,2,-0.4,0.6,-0.3999837664005374,0.5999837664259456,-2.056058490469085e-05,2.0560589095441895e-05,-0.3999836850649992,0.5999836395992627,-2.0641499068712633e-05,2.069376122822153e-05
14.040000000000001,2,-0.4,0.6,-0.39998462058648715,0.5999846206120697,-2.4074420089066628e-05,2.4074424995745858e-05,-0.39998454266242167,0.5999844993799184,-2.4170600358097878e-05,2.4232140196131513e-05
14.06,2,-0.4,0.6,-0.39998547276950314,0.5999854727952596,-1.8036218694170332e-05,1.8036222368192356e-05,-0.3999853982968052,0.5999853572040506,-1.810931619418768e-05,1.815567384298722e-05
14.08,2,-0.4,0.6,-0.39998625649791836,0.5999862565238349,-1.9396216342204217e-05,1.939622028254706e-05,-0.39998618524620744,0.5999861461786863,-1.9475954791150357e-05,1.9526082263160438e-05
14.1,2,-0.4,0.6,-0.39998702963833477,0.5999870296644089,-1.4828329040148143e-05,1.4828332069810601e-05,-0.3999869493496441,0.5999869122591144,-1.6252286647410255e-05,1.629434677240249e-05
14.120000000000001,2,-0.4,0.6,-0.39998772916266695,0.5999877291888837,-1.7341166994832603e-05,1.7341170529608374e-05,-0.39998765271708053,0.5999876174564486,-1.740590249490071e-05,1.7451191159423285e-05
14.14,2,-0.4,0.6,-0.3999884194614469,0.5999884194878045,-1.323906994362637e-05,1.3239072634299576e-05,-0.3999883466104569,0.5999883131646923,-1.3308461308232135e-05,1.3343273530586064e-05
14.16,2,-0.4,0.6,-0.39998904601610674,0.599989046042592,-1.5262210160348587e-05,1.526221327839694e-05,-0.39998899027736745,0.5999889585243984,-1.38084351262854e-05,1.3844757418335352e-05
14.18,2,-0.4,0.6,-0.3999896251995774,0.5999896252261808,-1.5933347878086673e-05,1.593335112366756e-05,-0.39998955522804536,0.5999895249688582,-1.7841700997979493e-05,1.7888886716846408e-05
14.200000000000001,2,-0.4,0.6,-0.399990187809299,0.599990187836017,-1.3529754597961345e-05,1.3529757365987605e-05,-0.39999012163520875,0.5999900928811072,-1.354325388829708e-05,1.3579251389908564e-05
14.22,2,-0.4,0.6,-0.399990689786268,0.5999906898130883,-1.614308332393774e-05,1.6143086619277436e-05,-0.3999906264733059,0.59999059906775,-1.6236981407452035e-05,1.62803596827632e-05
14.24,2,-0.4,0.6,-0.39999119524953053,0.599991195276454,-1.2076480896601807e-05,1.2076483364611978e-05,-0.3999911348594322,0.5999911088185259,-1.2146289921600821e-05,1.2178902852516549e-05
14.26,2,-0.4,0.6,-0.39999166072651393,0.5999916607535322,-1.2814611558861592e-05,1.2814614187797724e-05,-0.39999160305480436,0.5999915782771946,-1.288948433884364e-05,1.2924270986466868e-05
14.280000000000001,2,-0.4,0.6,-0.399992122742386,0.5999921227694984,-9.787469388396891e-06,9.787471384276047e-06,-0.39999206779514657,0.5999920442778172,-9.845211682385675e-06,9.87191623931516e-06
14.3,2,-0.4,0.6,-0.39999253719565375,0.5999925372228507,-1.1685861282293743e-05,1.1685863672256103e-05,-0.3999924847172199,0.5999924623364509,-1.1755485849261442e-05,1.1787535658114301e-05
14.32,2,-0.4,0.6,-0.3999929419632718,0.5999929419905513,-9.724312431019441e-06,9.724314415676671e-06,-0.39999290072324545,0.5999928794821261,-8.80453143488509e-06,8.82865734874727e-06
14.34,2,-0.4,0.6,-0.399993332675625,0.599993332702984,-8.319267267377188e-06,8.319268968784432e-06,-0.3999932846553301,0.5999932644714617,-9.322272573796843e-06,9.347948902921344e-06
14.36,2,-0.4,0.6,-0.39999367512737893,0.5999936751548078,-1.0817832772172173e-05,1.0817834978679719e-05,-0.39999362959693463,0.5999936103677227,-1.0843366119552174e-05,1.0873383070944542e-05
14.38,2,-0.4,0.6,-0.3999939887721194,0.5999939887996122,-1.150861445412335e-05,1.1508616810429473e-05,-0.3999939555932412,0.5999939372705582,-1.0422708721802114e-05,1.0451696196511762e-05
14.4,2,-0.4,0.6,-0.3999943077140232,0.599994307741581,-8.621183942551618e-06,8.621185715873558e-06,-0.3999942738324001,0.5999942563988453,-8.897642553853773e-06,8.922505111461088e-06
14.42,2,-0.4,0.6,-0.3999946163595171,0.5999946163871378,-7.42754716968972e-06,7.427548693150765e-06,-0.39999459078547106,0.5999945742417186,-6.710368253140704e-06,6.729211131387136e-06
14.44,2,-0.4,0.6,-0.3999949009892116,0.5999949010168901,-7.83375446535093e-06,7.833756083139298e-06,-0.39999487509662973,0.5999948593550992,-8.01649130189458e-06,8.03911328492446e-06
14.46,2,-0.4,0.6,-0.39999517632565185,0.5999951763533866,-6.780147025126949e-06,6.780148404120223e-06,-0.39999515157648224,0.5999951366187979,-6.804887101514653e-06,6.824181984776967e-06
14.48,2,-0.4,0.6,-0.39999543668927523,0.5999954367170631,-6.425716950925718e-06,6.425718263244895e-06,-0.3999954076933963,0.599995393465355,-7.043027975260109e-06,7.063097128001683e-06
14.5,2,-0.4,0.6,-0.3999956839658181,0.5999956839936564,-5.971503756065956e-06,5.971504973972808e-06,-0.39999565647420227,0.5999956429582741,-5.982842358122353e-06,5.999971651279856e-06
14.52,2,-0.4,0.6,-0.3999959121576716,0.5999959121855565,-6.279613205193747e-06,6.279614489637653e-06,-0.3999958858800129,0.5999958730239257,-6.3140264882615565e-06,6.332191436336787e-06
14.540000000000001,2,-0.4,0.6,-0.39999613778485177,0.5999961378127826,-4.892046415859268e-06,4.892047417118239e-06,-0.3999961127279554,0.5999961005274361,-4.918506227732933e-06,4.9327218625688785e-06
14.56,2,-0.4,0.6,-0.3999963418239203,0.5999963418518928,-5.636992731685754e-06,5.63699388833605e-06,-0.39999631788293477,0.5999963062781833,-5.667836575587448e-06,5.684299262995185e-06
14.58,2,-0.4,0.6,-0.39999653543693636,0.5999965354649482,-5.29994016804352e-06,5.299941258002372e-06,-0.39999651256581764,0.599996501529051,-5.329241606826657e-06,5.3447932063105386e-06
14.6,2,-0.4,0.6,-0.39999672330796554,0.5999967233360157,-4.518853544806245e-06,4.518854473764544e-06,-0.39999670148568045,0.5999966910026462,-4.5440934825424426e-06,4.557415398800946e-06
14.620000000000001,2,-0.4,0.6,-0.39999690083494743,0.5999969008630339,-4.291192810124654e-06,4.291193683544914e-06,-0.3999968756986998,0.5999968657287097,-4.794900818590533e-06,4.809024421320585e-06
14.64,2,-0.4,0.6,-0.39999707182176325,0.5999970718498847,-3.716695232807918e-06,3.7166959784423748e-06,-0.3999970486167194,0.599997039158301,-3.663188011701797e-06,3.6740277800373367e-06
14.66,2,-0.4,0.6,-0.39999722651867875,0.5999972265468317,-4.273437557353148e-06,4.273438430651977e-06,-0.3999972000479213,0.5999971910396533,-4.784492638735226e-06,4.798718009998981e-06
14.68,2,-0.4,0.6,-0.39999738017914294,0.5999973802073273,-3.2547489182506092e-06,3.2547495750490096e-06,-0.3999973557350709,0.5999973471916413,-3.202818202720746e-06,3.2123841677555998e-06
14.700000000000001,2,-0.4,0.6,-0.3999975147343344,0.5999975147625461,-4.251303762557897e-06,4.251304635868869e-06,-0.39999749523849637,0.5999974871135829,-3.8610560559315665e-06,3.872641483285144e-06
14.72,2,-0.4,0.6,-0.39999764964377776,0.5999976496720171,-3.2257211658656693e-06,3.2257218170461677e-06,-0.39999763035632463,0.5999976226386,-3.3268894449574662e-06,3.3369164521984684e-06
14.74,2,-0.4,0.6,-0.39999777389935853,0.5999977739276233,-3.420665909597935e-06,3.4206665995573093e-06,-0.39999775553229483,0.5999977481935194,-3.442196858592997e-06,3.45261974359079e-06
14.76,2,-0.4,0.6,-0.39999789958166676,0.5999978996099571,-2.351410275474447e-06,2.351410760062511e-06,-0.3999978821225636,0.5999978751687337,-2.368504179312003e-06,2.3757080169911626e-06
14.780000000000001,2,-0.4,0.6,-0.39999801320666867,0.599998013234982,-2.7699234274296963e-06,2.7699240063433495e-06,-0.39999799657611845,0.5999979899719847,-2.790123962891078e-06,2.7986502094262677e-06
14.8,2,-0.4,0.6,-0.3999981204421086,0.5999981204704439,-2.6470611515106574e-06,2.64706168601192e-06,-0.3999981045997571,0.599998098327172,-2.6665211071471434e-06,2.674706109984104e-06
14.82,2,-0.4,0.6,-0.3999982222913314,0.5999982223196876,-2.459548351796924e-06,2.4595488473944105e-06,-0.39999820720348844,0.5999982012472276,-2.4777753991778867e-06,2.48541582650863e-06
14.84,2,-0.4,0.6,-0.3999983158695613,0.5999983158979366,-2.6320444414520625e-06,2.6320449758587827e-06,-0.39999830148043863,0.5999982958161414,-2.6517006844906793e-06,2.6599135094507176e-06
14.86,2,-0.4,0.6,-0.3999984068163264,0.5999984068447203,-2.238548472265761e-06,2.2385489289594718e-06,-0.3999983931114272,0.5999983877321304,-2.2553931532335453e-06,2.2624089135031555e-06
14.88,2,-0.4,0.6,-0.39999849106082297,0.599998491089234,-2.3166513464546734e-06,2.3166518197947905e-06,-0.39999847799460375,0.5999984728804857,-2.334220725521731e-06,2.341514435663661e-06
14.9,2,-0.4,0.6,-0.3999985728875941,0.5999985729160219,-1.967818084186619e-06,1.9678184797339293e-06,-0.39999856191563765,0.5999985570648316,-1.8196041760868906e-06,1.8253139865559431e-06
14.92,2,-0.4,0.6,-0.3999986439533483,0.5999986439817905,-2.5637379255094572e-06,2.563738448743691e-06,-0.39999863338518227,0.5999986287596222,-2.5886265775055747e-06,2.5967865946441293e-06
14.94,2,-0.4,0.6,-0.3999987158902124,0.5999987159186693,-1.9460720125574413e-06,1.9460724081654668e-06,-0.3999987058119764,0.5999987014155956,-1.9589599086159565e-06,1.9651601655956696e-06
14.96,2,-0.4,0.6,-0.39999878197961447,0.599998782008085,-2.0685293013501804e-06,2.0685297079936493e-06,-0.3999987723525282,0.5999987681676023,-2.082672171326884e-06,2.0892919815607147e-06
14.98,2,-0.4,0.6,-0.39999884923709933,0.5999988492655834,-1.4543405459236172e-06,1.454340852580227e-06,-0.3999988400730071,0.59999883610418,-1.4643540301563854e-06,1.4690273640316498e-06
15.0,3,0.3,0.3,-0.399998910029844,0.5999989100583405,-1.6796817749013815e-06,1.6796821204756451e-06,-0.3999989012878463,0.599998897515219,-1.6913482480509015e-06,1.6967701775283395e-06
15.02,3,0.3,0.3,-0.3633303527978506,0.5842838470664495,1.056352690522326,-0.452721679245306,-0.363345306259366,0.5843357534407911,1.0559216579751856,-0.4512259931008672
15.040000000000001,3,0.3,0.3,-0.3275055458872848,0.5689303902422458,0.8813408075350593,-0.37771670450158784,-0.3275343160890544,0.5690302311364583,0.881001433539326,-0.3765393186331037
15.06,3,0.3,0.3,-0.29363521940948695,0.5544145661577747,0.8359276431158467,-0.35825396082311317,-0.2945118907529676,0.5549141914976732,0.9284723573050255,-0.39689406726959264
15.08,3,0.3,0.3,-0.26024051001547915,0.5401025775432817,0.6405216786429604,-0.27450872124924075,-0.26095625654750054,0.5405679096009838,0.6272877829112353,-0.2681909563330669
15.1,3,0.3,0.3,-0.23002529657419285,0.5271532272239109,0.7490327315499883,-0.32101336169729566,-0.23071709423259434,0.5276372870236044,0.7499389726938199,-0.3206837694472648
15.120000000000001,3,0.3,0.3,-0.2013033838943914,0.5148438616172226,0.693492855220274,-0.2972106069489685,-0.20196936408757993,0.5153423921133243,0.6941061528422856,-0.29685914575422534
15.14,3,0.3,0.3,-0.1755284559926843,0.5037974868661411,0.8104185620819402,-0.34732152017756635,-0.17617074612549896,0.5043069473201525,0.8111647862485992,-0.3469810930942047
15.16,3,0.3,0.3,-0.1497158562522181,0.492734967074855,0.6173156590134647,-0.2645633048926257,-0.15033384678526907,0.49325338533951,0.6178975121921799,-0.2643516340225214
15.18,3,0.3,0.3,-0.12594071905052312,0.4825456437025602,0.654507126913378,-0.2805024723367104,-0.12653577144079814,0.4830703769516384,0.6551392687443681,-0.2803309767470579
15.200000000000001,3,0.3,0.3,-0.10294069988834126,0.4726885130865077,0.5663716614628654,-0.24273020838847278,-0.10351303595835408,0.47321752673057715,0.5669313721586118,-0.24262593454574313
15.22,3,0.3,0.3,-0.08232461865497821,0.4638530680342131,0.6626751834534482,-0.28400306072658904,-0.0828761134524145,0.46438425175520764,0.6633454781894516,-0.2839346312687871
15.24,3,0.3,0.3,-0.061567785641440394,0.45495730091560144,0.49593068201473245,-0.21254127984005414,-0.062097842059842145,0.45548908892536444,0.4964435075019308,-0.21252896540215874
15.26,3,0.3,0.3,-0.042979143490214214,0.44699075652408987,0.5847037239896402,-0.25058679029581443,-0.04348956563586507,0.44752157328402786,0.5853219379626349,-0.25061949527061916
15.280000000000001,3,0.3,0.3,-0.02444927871180256,0.439049402382994,0.4549892281825975,-0.1949949788929214,-0.02493971639421917,0.4395778187550387,0.4554802159541443,-0.19505489781922522
15.3,3,0.3,0.3,-0.007849354347578857,0.43193516384596514,0.5336125453291469,-0.22869061630711093,-0.008321502261776406,0.43246008656457485,0.534200784793699,-0.2288039845561305
15.32,3,0.3,0.3,0.009151449424405201,0.424649120204985,0.367401366187444,-0.15745740164785058,0.008698407751622023,0.4251691634270184,0.3678144971176311,-0.15756364792658492
15.34,3,0.3,0.3,0.02445526321312627,0.41809035647626785,0.43134854344029927,-0.18486327787541856,0.02401978591285154,0.41860473902669565,0.4318438288109709,-0.18502359656465578
15.36,3,0.3,0.3,0.03940024226769464,0.41168537874308475,0.35904987961491047,-0.15387820053770518,0.03898225505827134,0.4121930616066173,0.3594704867190145,-0.15404058735274462
15.38,3,0.3,0.3,0.053177843143406595,0.4057807049055526,0.3792194528559417,-0.16252228541253774,0.05277630269244861,0.40628109093178194,0.37967253332472667,-0.16272449417517962
15.4,3,0.3,0.3,0.06588318403159305,0.40033557010913373,0.3973766278876403,-0.17030391570361844,0.0654970995917386,0.4008282235382874,0.39786049976439486,-0.17054737427036815
15.42,3,0.3,0.3,0.07853133902531385,0.39491494350236805,0.3106069141971357,-0.1331169727259892,0.07816092351791615,0.39539891912090014,0.31099189512004033,-0.13333074162309688
15.44,3,0.3,0.3,0.09048528732737166,0.3897918334318059,0.29503643268754887,-0.12644392306683627,0.0903958280736893,0.3901526352388555,0.2658680871343362,-0.11400372722919608
15.46,3,0.3,0.3,0.10208524651962364,0.3848204326649177,0.24675218043739383,-0.10575071504414207,0.10170008052446444,0.3853045926395009,0.2796348455642865,-0.11992712404386924
15.48,3,0.3,0.3,0.11253963562486043,0.38033998948800873,0.2890159306756108,-0.12386371326770695,0.11244133657858085,0.3806972446996908,0.25936939889280924,-0.11125458779706829
15.5,3,0.3,0.3,0.12270569224227135,0.3759831171209129,0.24442750623390264,-0.10475442816477538,0.12259915138524662,0.37633943518754037,0.24550040105284265,-0.1053230183825441
15.52,3,0.3,0.3,0.13227458977365453,0.3718821695453579,0.23626647910031626,-0.10125685236477434,0.13217004595054194,0.3722327377348984,0.2362925454465641,-0.10138923121101362
15.540000000000001,3,0.3,0.3,0.14170992628439869,0.36783846228843425,0.18097142890183182,-0.07755902288671959,0.14142637956495605,0.36826035723478984,0.20112262201990636,-0.08631264218021778
15.56,3,0.3,0.3,0.15003528602610117,0.3642704583740157,0.2351459519478801,-0.10077662743455078,0.14980046231283992,0.3646659931935342,0.23133399113366548,-0.09929498575979714
15.58,3,0.3,0.3,0.15797378669049109,0.3608682508629968,0.21710963129616356,-0.09304679176810868,0.15774669524548673,0.36125472360627525,0.21752016794380888,-0.09338084173980701
15.6,3,0.3,0.3,0.1654900889184247,0.35764698516357407,0.20583538684837827,-0.08821498274510771,0.16527198148613356,0.3580236419975483,0.20607397564826188,-0.08848130481045446
15.620000000000001,3,0.3,0.3,0.17305910841706598,0.35440312639500937,0.14488723079692137,-0.062094398645029684,0.17270509980112655,0.3548316155750606,0.16118087774814768,-0.06921666408047333
15.64,3,0.3,0.3,0.17954701386861127,0.35162260125663797,0.2095339414589479,-0.08980007428492635,0.17924157997562662,0.3520241642421282,0.20634863120912697,-0.0886284210158277
15.66,3,0.3,0.3,0.18593056266584948,0.3488868003058956,0.17357607030394617,-0.07438959005821605,0.18563741109974197,0.3492766930312014,0.17408681563711784,-0.07478350631600689
15.68,3,0.3,0.3,0.19196705750507356,0.3462997364570941,0.16534944755793837,-0.07086390191068959,0.1916869832128219,0.34667754477842744,0.16570101909118432,-0.07119262594082262
15.700000000000001,3,0.3,0.3,0.1979521623721281,0.34373469683637414,0.1268150002381806,-0.05434917304598212,0.1976851384123257,0.3441000707419458,0.12709185737918421,-0.0546132016484623
15.72,3,0.3,0.3,0.20370595924995208,0.3412687890053307,0.10864810612748682,-0.046563377440346755,0.20345162157412672,0.3416217285725827,0.10888775169842677,-0.04679850968585937
15.74,3,0.3,0.3,0.20901499726515357,0.3389934917199043,0.115893345926205,-0.04966847376674405,0.20877249567915365,0.33933450687195804,0.11615177276017288,-0.0499289552078019
15.76,3,0.3,0.3,0.2139240324175958,0.3368896238770954,0.1214255536407372,-0.05203941500916994,0.21357089336672927,0.3372715293378572,0.13522136618787908,-0.05813600356332746
15.780000000000001,3,0.3,0.3,0.21867335944751948,0.33485420223048334,0.10319016378844674,-0.04422426414788776,0.21835801585611025,0.33521307079652596,0.10131874612118319,-0.04356731825785777
15.8,3,0.3,0.3,0.22295267403014052,0.33302021407188825,0.12060361175399259,-0.05168715492981912,0.22265174521515288,0.3333664575497004,0.121067395365621,-0.05206789297301459
15.82,3,0.3,0.3,0.22713155937144966,0.33122926692740257,0.10039721179798053,-0.04302728720582545,0.22684524163513392,0.3315626643233849,0.10074642163029085,-0.04333548073100917
15.84,3,0.3,0.3,0.23087799107527388,0.3296236566715523,0.11781850680487443,-0.05049354099819341,0.23060484644407228,0.32994523856090324,0.1182329915572347,-0.05086559297055174
15.860000000000001,3,0.3,0.3,0.23454034092957127,0.3280540814193059,0.09970149109805504,-0.04272912180922177,0.234280156061987,0.3283638306561578,0.1000544193604653,-0.04305167042620969
15.88,3,0.3,0.3,0.23800446469021075,0.3265694600309179,0.09488344647971121,-0.0406642498284299,0.23775661793432637,0.3268677413797409,0.09522149850204209,-0.040978728892251785
15.9,3,0.3,0.3,0.24136628826462495,0.3251286814885097,0.08085986438575848,-0.034654155689003166,0.24120352749274696,0.32538413062167737,0.07303483176471323,-0.031435720683759896
15.92,3,0.3,0.3,0.2444662097610565,0.32380014646090555,0.08531963428153394,-0.03656548167683688,0.2442957729353193,0.32405294811087093,0.08718821510621486,-0.037533836494037714
15.94,3,0.3,0.3,0.24739108704730722,0.32254663022486707,0.08204813931653214,-0.03516341531599297,0.2471464917960869,0.3228255446857297,0.0913692053644492,-0.03934003190007424
15.96,3,0.3,0.3,0.25008444049060075,0.32139233828706665,0.0863351443482118,-0.037000699373131295,0.2498700325153524,0.321652718059225,0.0846143562788074,-0.0364374486261194
15.98,3,0.3,0.3,0.2528526332312027,0.32020597243125154,0.05827875274718004,-0.02497655649726617,0.2526483853114259,0.3204560999311111,0.05857014217105565,-0.025225977011747926
16.0,3,0.3,0.3,0.2553961418093213,0.31911589958812514,0.06295421149882635,-0.02698032037456894,0.25520187164739433,0.319356143818705,0.06319974258608685,-0.02722441811655662
16.02,3,0.3,0.3,0.2577548230552739,0.31810503829442394,0.06484795445294353,-0.02779192281286936,0.25756984978451003,0.3183359320456244,0.06510368518439648,-0.028049267930015633
16.04,3,0.3,0.3,0.2600457074995168,0.3171232327125954,0.05509299569408307,-0.023611234877862115,0.2598698171050732,0.3173448625844901,0.055311487408807015,-0.023834231148564453
16.06,3,0.3,0.3,0.2621488714383063,0.3162218786090306,0.059159809065641,-0.025354151276830758,0.2619813695392583,0.3164348316490489,0.059395801037399894,-0.025598332892712985
16.080000000000002,3,0.3,0.3,0.2642462018247224,0.315323024594149,0.04439285703448891,-0.0190254706825495,0.26408711305452726,0.31552715975295087,0.04457098252916031,-0.019212286042512173
16.1,3,0.3,0.3,0.26607430417825634,0.3145395537825198,0.05893471537821094,-0.025257682752790257,0.2659225929171367,0.3147358501414887,0.059172583392315216,-0.02551049645737711
16.12,3,0.3,0.3,0.26794785066779586,0.3137366069530162,0.040486304267397605,-0.017351237256560365,0.2678037419776459,0.3139247260766172,0.04065061724869148,-0.017528031087075218
16.14,3,0.3,0.3,0.26963436417877706,0.313013816948001,0.04753560121068411,-0.020372358247514682,0.2694971397739145,0.3131944350569322,0.04772966440953776,-0.0205838646724042
16.16,3,0.3,0.3,0.2712813337441139,0.3123079743130972,0.039568084658314406,-0.0169577153826335,0.2711508697860589,0.3124811378491201,0.03973054872507131,-0.017136967646776156
16.18,3,0.3,0.3,0.2728313284309767,0.311643692254162,0.03827161992293401,-0.016402088791729434,0.2726688340761201,0.3118262917174803,0.04269960785447921,-0.01842057766545233
16.2,3,0.3,0.3,0.2742978072362674,0.31101520264163396,0.0361904877407805,-0.015510176850067517,0.27415058738580916,0.31118696540393137,0.03560171479685282,-0.015361056236351055
16.22,3,0.3,0.3,0.27569055960023137,0.3104183100098258,0.03363376901120947,-0.014414442525169591,0.2755504920994054,0.31058285447869527,0.03383996774385389,-0.014603308105756257
16.240000000000002,3,0.3,0.3,0.27694045136957546,0.30988264322010234,0.039299000277180425,-0.016842393742985632,0.2768070773055167,0.31004050234229363,0.039507984799994476,-0.01705208850849849
16.26,3,0.3,0.3,0.27821910963625496,0.3093346479571018,0.026941650325764337,-0.011546397611593446,0.2780655136568512,0.30949726667617855,0.030095957394558927,-0.012991785242207954
16.28,3,0.3,0.3,0.2793327520339079,0.3088573736340877,0.0359048305898363,-0.015387752609650474,0.27919273599004835,0.3090105928108577,0.03545538641857122,-0.015307839678091004
16.3,3,0.3,0.3,0.2804741011103852,0.3083682250447882,0.024663877011780716,-0.010570211074010464,0.2803412414620819,0.3085146524938117,0.024832024128553135,-0.010722852104857766
16.32,3,0.3,0.3,0.28150562414199687,0.3079261446627666,0.028501261282945126,-0.012214800919522921,0.281379358269425,0.3080663047239647,0.02868293239214502,-0.01238783326242852
16.34,3,0.3,0.3,0.28250857823394737,0.3074963080866248,0.024115047489962863,-0.010334998909309764,0.2823887425225513,0.3076302964498423,0.024269700078900024,-0.010483492922006003
16.36,3,0.3,0.3,0.2834333345253208,0.30709998478405054,0.02545254740939873,-0.010908211970638525,0.2833194497366157,0.3072282070638118,0.025616363890005232,-0.011067006961516822
16.38,3,0.3,0.3,0.28432790346229236,0.30671659889223496,0.022028703508594018,-0.009440853344051037,0.2842197961231233,0.3068391718521616,0.022170985695106164,-0.00958001163954636
16.4,3,0.3,0.3,0.2851566221548064,0.3063614344752005,0.022788660938708016,-0.009766548709266094,0.28505388649546864,0.30647870690542023,0.022936399904605248,-0.00991239186185714
16.42,3,0.3,0.3,0.28596155452562483,0.3060164641748842,0.01935749805127212,-0.008296053380490827,0.28586405501523804,0.3061285241360101,0.01948344185311037,-0.008421480671117497
